id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
46701085,Valuable Studio Standard At Arlington,175128252,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87829,-77.0222,Private room,1891,1,0,,,136,274
46701100,Divine Studio Standard At Arlington,175128252,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87899,-77.02242,Private room,1891,1,0,,,136,274
46701258,Typical Room Two Double Beds At Good Location,175128252,,,"Dupont Circle, Connecticut Avenue/K Street",38.90404,-77.03704,Private room,1891,1,0,,,136,274
46701271,Good-Looking Room Two Double Beds At Good Location,175128252,,,"Dupont Circle, Connecticut Avenue/K Street",38.90204,-77.0368,Private room,1891,1,0,,,136,274
46701380,Compact Twin Two Double Beds At Georgetown,175128252,,,"Georgetown, Burleith/Hillandale",38.90611,-77.06285,Private room,1000,1,0,,,136,282
46701389,Spledid Twin Two Double Beds At Georgetown,175128252,,,"Georgetown, Burleith/Hillandale",38.90831,-77.06261,Private room,1000,1,0,,,136,282
46701395,Comfy Double Deluxe At Good Location,175128252,,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9171,-77.04467,Private room,1891,1,0,,,136,274
46701402,Superb Double Deluxe At Good Location,175128252,,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91549,-77.04489,Private room,1891,1,0,,,136,274
46701423,Special Room Double Bed At Good Location,175128252,,,"Dupont Circle, Connecticut Avenue/K Street",38.90974,-77.04524,Private room,1891,1,0,,,136,274
46701431,Historic Double Bed At Good Location,175128252,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89508,-77.01274,Private room,1663,1,0,,,136,274
46701434,Popular Room Double Bed At Good Location,175128252,,,"Dupont Circle, Connecticut Avenue/K Street",38.91038,-77.04478,Private room,1891,1,0,,,136,273
46701446,Homely Double Bed At Good Location,175128252,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89489,-77.01258,Private room,1663,1,0,,,136,274
46701455,Shiny Double Superior Double Bed At Georgetown,175128252,,,"Georgetown, Burleith/Hillandale",38.90478,-77.06201,Private room,1891,1,0,,,136,274
46701458,Tidy Double Superior Double Bed At Georgetown,175128252,,,"Georgetown, Burleith/Hillandale",38.90277,-77.06095,Private room,1891,1,0,,,136,274
46707784,Bedroom for rent in spacious townhome,117707156,Camille,,"Congress Heights, Bellevue, Washington Highlands",38.84125,-76.99138,Private room,500,1,0,,,2,173
46708930,Bright studio apartment walk to gr/ywl/red line,29092354,Zahra,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95492,-76.99046,Entire home/apt,59,28,0,,,3,309
46709953,Comfy 1 BR APT. Easy access to train & DC Capitol,6582626,Chey,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91028,-77.00214,Entire home/apt,97,3,10,2021-07-05,1.55,1,57
46710005,"Adams Morgan/Nat'l Zoo, 1BR; Apt #21",23193071,Michael,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92669,-77.04427,Entire home/apt,60,60,0,,,18,314
46713309,"Private Studio, Historic Home in Heart of DC",11649040,Amanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93181,-77.03259,Entire home/apt,91,2,13,2021-06-07,4.24,1,80
46714247,Beautiful Cape Cod-style home in DC's Palisades,41943867,Rushad R.,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92402,-77.09821,Entire home/apt,200,5,0,,,1,7
46714908,Roomy and Well-equipped Studio with Backyard Oasis / Minutes to Takoma Park,32231912,Orren,,"Takoma, Brightwood, Manor Park",38.96768,-77.02168,Entire home/apt,98,1,11,2021-04-24,2.66,1,123
46716504,Private Hidden Garden in Observatory Heights!,353152177,Plushy,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9273,-77.06776,Entire home/apt,75,2,5,2021-01-28,0.69,1,209
46725292,Spacious Brookland Apartment with Free Parking!,188358955,Ryan,,"Brookland, Brentwood, Langdon",38.93744,-76.98182,Entire home/apt,70,1,0,,,1,78
46728726,H Street “Home Away from Home”,36657787,Camille,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90116,-76.97637,Entire home/apt,75,30,4,2021-01-08,0.60,1,184
46731252,Four blocks from the Capitol & Library of Congress,102415327,Doriann,,"Capitol Hill, Lincoln Park",38.88979,-76.99969,Private room,85,4,3,2021-05-25,0.49,1,148
46735037,Private 2BR in heart of DC w/ free street parking!,225422472,Kate,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91468,-77.00883,Entire home/apt,144,2,4,2021-06-05,0.61,2,146
46735682,"Cozy, Updated Studio in Historic Capitol Hill",11237808,Eleanor,,"Capitol Hill, Lincoln Park",38.89118,-76.98901,Entire home/apt,84,2,28,2021-07-05,6.83,1,19
46738044,Chic 2-story Apartment in Superb DC Location,377727739,Gustavo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93663,-77.03235,Entire home/apt,152,2,33,2021-06-28,4.50,1,154
46751246,Private Guest Suite Close to Everything!,83107565,Rebeca,,"Congress Heights, Bellevue, Washington Highlands",38.84499,-77.0015,Entire home/apt,71,1,26,2021-07-05,7.43,1,150
46751251,Spacious room,9203631,Yassir,,"Union Station, Stanton Park, Kingman Park",38.9078,-77.0045,Private room,998,1,0,,,1,179
46756008,"Cozy, updated, Brookland Basement Apartment",98471085,Annie,,"Brookland, Brentwood, Langdon",38.9315,-76.979,Entire home/apt,350,1,0,,,1,89
46756588,*English Basement with Backyard & Washer/Dryer*,100545,Dave,,"Friendship Heights, American University Park, Tenleytown",38.94866,-77.07337,Entire home/apt,127,4,5,2021-05-29,0.75,1,249
46757450,Private getaway-centrally located (850 sq ft),377872008,Darren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91032,-77.00704,Entire home/apt,100,1,24,2021-06-28,9.00,1,0
46771105,Modern City Studio in Historic Bloomingdale,62587952,Stephen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91114,-77.01131,Entire home/apt,86,2,7,2021-07-05,7,3,56
46775688,Elegantly Spacious 4BD/2.5BA Home in Capitol Hill.,378002958,Joan,,"Capitol Hill, Lincoln Park",38.87958,-76.98215,Entire home/apt,595,2,0,,,2,83
46776319,Bloomingdale English Basement Retreat,41281386,Lirio,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9144,-77.00998,Private room,100,5,0,,,1,49
46778196,Renovated Capitol Hill Home 2 Blocks from Capitol!,378025803,Sandra,,"Capitol Hill, Lincoln Park",38.88302,-77.00488,Entire home/apt,2000,3,0,,,1,87
46791936,Capital Hill/Union Station Retreat,56223961,Gemini,,"Union Station, Stanton Park, Kingman Park",38.90118,-77.00227,Entire home/apt,195,3,0,,,1,0
46797033,New English Basement DC- Capitol Hill,378152763,Samantha,,"Capitol Hill, Lincoln Park",38.88076,-76.98926,Entire home/apt,104,2,9,2021-07-07,4.29,1,116
46797426,Cozy Studio 5 in DC,378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85946,-76.99751,Entire home/apt,49,2,20,2021-06-27,5.71,3,341
46797430,"Cozy Studio 6 in the Heart of SE, Washington DC",378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85998,-76.99541,Entire home/apt,50,2,11,2021-06-30,5.79,3,342
46813466,Spacious 3BR Row Home Near Union Station!,205105773,Anita,,"Union Station, Stanton Park, Kingman Park",38.90152,-76.99899,Entire home/apt,178,1,12,2021-06-09,7.20,10,324
46813754,Spacious and Comfortable Studio Apartment,12197133,Chris,,"Brightwood Park, Crestwood, Petworth",38.95712,-77.03492,Entire home/apt,71,2,6,2021-06-20,1.88,1,79
46820637,Comfort home looking for long stay rent,237513660,Clair,,"West End, Foggy Bottom, GWU",38.9022,-77.0531,Entire home/apt,110,30,1,2021-02-20,0.21,1,0
46834730,Charming 2BR/2BA Townhouse in Logan Circle/Shaw,35826591,Benjamin,,"Shaw, Logan Circle",38.90874,-77.02552,Entire home/apt,399,2,0,,,1,0
46835011,"PRO CLEANED - In the Heart of Mount Pleasant, Gorgeous 2Bed/Bath & Parking - Family Friendly!",46630199,Home Sweet City,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92956,-77.03973,Entire home/apt,124,3,12,2021-06-14,4.24,59,18
46835677,URBAN OASIS - Long or Short Term in Heart of City,143747351,Erica,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91858,-77.02743,Entire home/apt,193,30,0,,,1,179
46835835,Entire Apartment - Contemporary Capitol Hill Suite,2216426,Anne And Sid,,"Capitol Hill, Lincoln Park",38.88125,-76.9803,Entire home/apt,115,3,5,2021-06-12,0.79,1,58
46850861,Apartment Near National Cathedral / Wisconsin Ave,378480066,Zac,,"Cathedral Heights, McLean Gardens, Glover Park",38.9324,-77.07322,Entire home/apt,92,1,23,2021-06-20,3.52,3,151
46859435,Walk to the National Cathedral and The Zoo / Private Apartment,378480066,Zac,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93219,-77.07135,Entire home/apt,109,1,27,2021-07-09,12.86,3,142
46861320,"Spacious 2-BR Only Steps to The National Cathedral, Grocery, & Restaurants // Close to The Zoo!",378480066,Zac,,"Cathedral Heights, McLean Gardens, Glover Park",38.93371,-77.07329,Entire home/apt,224,2,19,2021-07-03,2.65,3,126
46861924,Spacious upscale condo in heart of Dupont Circle,133265206,Lucie,,"Dupont Circle, Connecticut Avenue/K Street",38.91524,-77.0423,Entire home/apt,110,30,2,2021-05-14,0.85,3,162
46862752,Amazing Condo in heart of Dupont Circle,133265206,Lucie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91652,-77.04242,Entire home/apt,109,30,1,2021-03-01,0.23,3,65
46875064,Sojourn | S Street | Dupont Circle,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91315,-77.04348,Entire home/apt,146,2,16,2021-07-03,16,144,337
46875746,Modern Guest Suite (Kitchen+W/D+Private Entrance),18737347,Lina,,"Cathedral Heights, McLean Gardens, Glover Park",38.93199,-77.07475,Entire home/apt,250,3,11,2021-07-05,6.00,1,156
46877752,"Less than a mile to Major highways, MD, and VA.",333130860,Mimi,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90075,-76.93359,Entire home/apt,400,1,0,,,2,178
46882282,The District at the Hilton Embassy Suites,168834141,Don,,"West End, Foggy Bottom, GWU",38.90596,-77.05007,Private room,165,3,0,,,1,158
46886788,A place of your own | 1BR in Washington,359230893,Carolyn,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,121,90,0,,,215,365
46893813,DC with Parking and All the Essentials,1421484,Cristina,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9637,-77.00162,Entire home/apt,145,2,0,,,4,349
46897946,"Modern, private in-law suite with a touch of care",85009775,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90863,-76.98738,Entire home/apt,122,5,0,,,1,170
46898698,Spacious One Bedroom Condo with Parking,131603240,Jason,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90329,-76.98185,Entire home/apt,500,2,0,,,1,365
46900004,Charming 5 Bedroom Home in heart of DC,21910309,Nisha,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9207,-77.0298,Entire home/apt,225,365,5,2021-05-20,0.76,4,16
46901741,"Custom Penthouse - 3 Story in Bloomingdale, NW DC",82455553,Hiwa,,"Howard University, Le Droit Park, Cardozo/Shaw",38.92247,-77.0127,Entire home/apt,1000,4,0,,,1,365
46903831,Clean and spacious place,81328179,Tebibou,,"Union Station, Stanton Park, Kingman Park",38.90763,-77.00226,Entire home/apt,100,3,0,,,1,12
46922823,Spacious 1 BR Condo in Beautiful Cleveland Park!,320968955,Kevin,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93454,-77.05535,Entire home/apt,150,2,0,,,1,0
46923649,Cozy 2bed/2ba condo minutes from Capital Hill,97299262,Andrew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91357,-77.00754,Entire home/apt,130,3,3,2021-06-30,3,1,34
46926304,Sun-drenched Capitol Hill townhouse,180330203,Will,,"Union Station, Stanton Park, Kingman Park",38.89895,-76.9853,Entire home/apt,260,3,2,2021-05-31,0.62,1,128
46935328,New reno+2 story flat+steps from H street+LNDRY,69229879,Danielle,,"Union Station, Stanton Park, Kingman Park",38.90176,-76.98889,Entire home/apt,193,2,29,2021-07-07,5.37,6,341
46937902,New 2Lvl Flat+Garage Parking+H St.  Corridor+LNDRY,69229879,Danielle,,"Union Station, Stanton Park, Kingman Park",38.90128,-76.99042,Entire home/apt,293,2,34,2021-07-06,34,6,351
46938999,Renovated  One Bedroom Apt. in Historic District,12029413,Ayni,,Historic Anacostia,38.86258,-76.98684,Entire home/apt,85,3,6,2021-04-06,1.16,1,159
46944476,Cozy 2BR Condo in Petworth NW DC - Free Parking #2,46582948,Huxley,,"Brightwood Park, Crestwood, Petworth",38.95181,-77.0138,Entire home/apt,88,4,5,2021-06-23,0.81,22,320
46944562,Chic 2BR Near Capitol Hill w/ Amenities + Pets OK,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88088,-76.98591,Entire home/apt,125,30,0,,,170,313
46944930,Elegantly Spacious 5BR/2.5Ba Home - across Metro,378002958,Joan,,"Mayfair, Hillbrook, Mahaning Heights",38.89749,-76.94658,Entire home/apt,495,2,2,2021-02-21,0.41,2,90
46950727,Warm and cozy 1 bedroom apartment near the Capitol,106389025,Cheyenne,,"Near Southeast, Navy Yard",38.88003,-77.00748,Entire home/apt,165,1,0,,,2,357
46951113,Sojourn | S Street | DuPont Unit B,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91514,-77.04397,Entire home/apt,130,30,0,,,144,336
46951758,Boutique Style Home - Rooftop w/Breathtaking Views,55133178,Quinton,,Historic Anacostia,38.8634,-76.99187,Entire home/apt,300,3,5,2021-07-05,0.74,1,304
46962264,Capitol Hill Charming 4 Bedroom Townhouse,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89801,-77.00184,Entire home/apt,250,2,3,2021-03-22,0.62,10,0
46974283,Amazing location amazing apartment,40184950,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91436,-77.04358,Entire home/apt,110,5,0,,,4,0
46978083,Cozy Studio 3,378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.86085,-76.99553,Entire home/apt,49,2,8,2021-06-20,1.48,3,42
46981409,Chic City Living in Historic Ledroit Park,15057383,Prachi,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91761,-77.0165,Entire home/apt,175,3,0,,,1,10
46987479,Renovated private basement apartment in DC,379861055,JayEm,,"North Michigan Park, Michigan Park, University Heights",38.94998,-76.99136,Entire home/apt,75,2,8,2021-07-05,3.20,1,82
46987837,Capital Hill 2 sunny suites for 4 Near street car,3936592,Mary,,"Union Station, Stanton Park, Kingman Park",38.89732,-76.98709,Entire home/apt,250,3,0,,,4,362
46989048,Luxury Apartment in the Heart of Downtown DC,33197499,Brandon,,"Near Southeast, Navy Yard",38.87823,-76.99624,Entire home/apt,500,150,0,,,2,0
47008079,"Boho-chic, bright apt in the heart of Adams Morgan",8052665,Yasmin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92557,-77.04317,Entire home/apt,150,2,13,2021-06-18,6.09,1,72
47008879,Private Home in the Heart of Columbia Heights!,78830550,Edwin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93149,-77.02571,Entire home/apt,131,2,17,2021-07-05,2.66,1,108
47010210,Comfortable Capitol Hill Home,20267865,Emily,,"Union Station, Stanton Park, Kingman Park",38.89769,-76.99257,Entire home/apt,140,10,4,2021-04-11,4,1,10
47011083,Beautiful Studio Apartment by Fort Totten Metro,36168268,Joanes,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95822,-77.00065,Private room,75,2,2,2021-07-02,0.61,1,68
47029880,Private apartment in beautiful H Street rowhouse,11818035,Agustina,,"Union Station, Stanton Park, Kingman Park",38.90301,-76.99463,Entire home/apt,100,2,2,2021-04-20,0.32,1,144
47031108,"Sunny 2BR w/chef’s kitchen, patio, east Capitol",189535978,Kristin,,"Capitol Hill, Lincoln Park",38.8809,-76.98486,Entire home/apt,159,2,29,2021-06-29,4.70,3,156
47043132,Historic Townhome in the Heart of Capitol Hill,376939109,James,,"Capitol Hill, Lincoln Park",38.88422,-76.99645,Entire home/apt,350,3,1,2021-05-30,0.71,3,240
47048681,"Cozy Capitol Hill Apt, Steps Away from US Capitol!",103599565,Kristina,,"Capitol Hill, Lincoln Park",38.88974,-77.00302,Entire home/apt,400,1,0,,,1,89
47052036,Sojourn on the Circle | DuPont 1 Bedroom,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91051,-77.0431,Entire home/apt,105,2,1,2021-06-19,1,144,317
47052488,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.9142,-77.04036,Entire home/apt,103,30,2,2021-04-01,0.36,77,341
47053573,DuPont Circle Chic & Comfy 1 bedroom,56271020,Sanaz,,"Dupont Circle, Connecticut Avenue/K Street",38.9095,-77.03818,Entire home/apt,94,7,3,2021-03-07,0.53,1,226
47062450,Discounted Inauguration Week Hotel,56413033,Tia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90304,-77.02769,Private room,400,3,0,,,1,89
47067516,Beautiful City Living With Easy Access to Metro,380423906,Kimberly,,"Mayfair, Hillbrook, Mahaning Heights",38.89928,-76.95154,Entire home/apt,250,3,2,2021-02-22,0.39,1,70
47069542,CH6| Near US Capitol & Eastern Mkt~ Parking~ WiFi,170280723,Lee & Rush,,"Capitol Hill, Lincoln Park",38.8916,-76.9935,Entire home/apt,138,7,4,2021-03-21,4,10,80
47072294,1Bd Condo (not basement) DC Columbia Heights Metro,366258558,Maria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93042,-77.0331,Entire home/apt,66,29,1,2021-07-01,1,2,129
47073574,Modern Living in NE DC!,340259440,Jessica,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90145,-76.97645,Entire home/apt,120,2,0,,,1,142
47074315,Sojourn on 5th Unit 201,39930655,Nicole,,"Capitol Hill, Lincoln Park",38.88079,-76.99943,Entire home/apt,115,30,0,,,144,257
47092549,Self Contained Studio - Close to Metro,31657955,Aderonke,,"Friendship Heights, American University Park, Tenleytown",38.95499,-77.08909,Entire home/apt,60,2,5,2021-03-16,0.99,1,110
47095663,Modern 1BR Apt | Pool & Gym | Waterfront,30283594,Global Luxury Suites,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86622,-77.01087,Entire home/apt,159,29,0,,,32,365
47095919,Spacious 1BR Apt | Pool & Gym | Waterfront,30283594,Global Luxury Suites,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86577,-77.01089,Entire home/apt,159,29,0,,,32,364
47107551,Clean apartment home | 2BR in Washington,368944610,Carolyn,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,297,91,0,,,50,365
47115901,Modern 1BR Apt | Pool&Gym | Foggy Bottom | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.90196,-77.04995,Entire home/apt,286,3,1,2021-03-18,0.26,32,223
47116092,Spacious & Clean 1BR | Foggy Bottom DC | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.89992,-77.05033,Entire home/apt,286,3,3,2021-03-16,0.54,32,219
47116115,Luxury One Bedroom Apt | Washington DC | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.9021,-77.04934,Entire home/apt,286,3,2,2021-05-17,0.49,32,223
47118890,Spacious 2BR Near Capitol Hill & Metro w/ Pool,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.87892,-76.98485,Entire home/apt,125,30,1,2021-03-06,0.23,170,336
47119294,Trendy 2BR with Den in Washington DC w/...,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.87895,-76.98615,Entire home/apt,163,30,0,,,170,344
47130284,Cozy apartment for you | 1BR in Washington,368944610,Carolyn,,"Shaw, Logan Circle",38.90567,-77.02976,Entire home/apt,223,91,0,,,50,365
47134889,Sojourn at The Paden | Capitol Hill | 202,39930655,Nicole,,"Capitol Hill, Lincoln Park",38.88061,-76.9949,Entire home/apt,150,1,3,2021-06-05,0.46,144,335
47137342,"Comfy, Quiet, and Close to Metro",44706521,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92925,-77.02328,Private room,39,29,2,2021-06-19,0.59,8,0
47137816,Beautiful 2 Bed/1 Bath & Sofa Bed W/free parking,380302583,Eskinder,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90479,-76.9885,Entire home/apt,119,2,22,2021-07-06,22,1,271
47158328,"Bright, airy, Logan Circle studio WITH PARKING!",2387207,Ari,,"Shaw, Logan Circle",38.90903,-77.03426,Entire home/apt,200,2,0,,,3,0
47160233,The Nine at Naylor Court,380967684,Connor,,"Shaw, Logan Circle",38.90606,-77.02594,Entire home/apt,139,3,12,2021-06-23,1.88,1,17
47160427,Sojourn | Foggy Bottom | #4,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.90945,-77.04694,Entire home/apt,139,1,8,2021-06-26,2.29,144,285
47160436,Sojourn | Foggy Bottom | #4,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.90888,-77.04683,Entire home/apt,104,30,1,2021-03-06,0.23,144,285
47170569,Cozy Condo in NE Eckington Neighborhood,10017908,Benta,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91889,-77.00244,Entire home/apt,60,3,2,2021-03-28,0.52,1,0
47172964,Spacious 1BR |  Full Kitchen | Pool | Gym |Washer,9419684,Churchill,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86741,-77.01092,Entire home/apt,169,30,0,,,15,364
47173893,Luxury 1BR | Full Kitchen | Laundry | Pool | Gym,9419684,Churchill,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86772,-77.01059,Entire home/apt,169,30,0,,,15,365
47174397,Luxury 1BR Apt | Full Kitchen | Pool | Laundry,9419684,Churchill,,"West End, Foggy Bottom, GWU",38.90034,-77.04868,Entire home/apt,189,30,0,,,15,365
47174654,Luxury 1BR Apt | Full Kitchen | Gym | Near Metro,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.90171,-77.0501,Entire home/apt,186,5,3,2021-04-03,0.70,32,38
47174785,Modern | One Bedroom Apt | Full Kitchen | Wi-Fi,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.90144,-77.04982,Entire home/apt,186,5,0,,,32,38
47174960,Brand New 1BR | Full Kitchen | Laundry | Pool |Gym,9419684,Churchill,,"West End, Foggy Bottom, GWU",38.90027,-77.04856,Entire home/apt,189,30,0,,,15,365
47175069,Garden oasis guest suite w/ parking and laundry,78253263,Rachel,,"Brookland, Brentwood, Langdon",38.93151,-76.98525,Entire home/apt,75,1,21,2021-07-05,4.09,1,95
47184566,Urban Oasis with Stunning Views of the City.,26856348,Phylicia,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87868,-77.01502,Entire home/apt,200,1,0,,,1,0
47187480,Spacious Queen Room in Petworth,294545484,June,,"Brightwood Park, Crestwood, Petworth",38.94456,-77.01435,Private room,82,30,0,,,89,332
47191075,Magnificent 1BR | Full Kitchen | Pool | Gym,9419684,Churchill,,"West End, Foggy Bottom, GWU",38.89991,-77.05004,Entire home/apt,189,30,0,,,15,223
47194146,"Charming one-bedroom unit, minutes from DC sites",65908145,Mehtap,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91488,-77.01839,Entire home/apt,118,2,0,,,1,77
47196271,BLACK SWAN | 14th & R | Executive Flat,127034950,Black Swan,,"Shaw, Logan Circle",38.91394,-77.03064,Entire home/apt,138,2,4,2021-05-14,1.85,9,252
47196331,BLACK SWAN | 14th & R | Executive ADA Flat,127034950,Black Swan,,"Shaw, Logan Circle",38.91317,-77.03018,Entire home/apt,190,2,4,2021-04-18,0.65,9,267
47200147,Sojourn | Foggy Bottom | #3,39930655,Nicole,,"West End, Foggy Bottom, GWU",38.90767,-77.04919,Entire home/apt,127,30,0,,,144,337
47200180,Sojourn | Stylish 2 BR Hill Home | #407,39930655,Nicole,,"Capitol Hill, Lincoln Park",38.88032,-76.99928,Entire home/apt,168,30,2,2020-12-29,0.30,144,331
47206840,"Sunny Guesthouse H st, Union market, Gallaudet Uni",21168927,Zan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90352,-76.98866,Entire home/apt,130,12,1,2021-05-08,0.46,1,16
47217640,Cozy Row House Located in Southwest Washington,381345645,David,,"Congress Heights, Bellevue, Washington Highlands",38.8253,-77.01047,Entire home/apt,130,3,4,2021-07-08,3.00,1,60
47221313,Beautiful Private Apartment in Heart of DC,249704855,Linda,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90535,-77.01642,Entire home/apt,68,2,25,2021-06-28,8.93,4,296
47230845,Deluxe prime location apt w/gym & rooftop,381431546,Evan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90479,-77.01851,Entire home/apt,95,5,11,2021-06-15,1.72,1,10
47235306,Symon,38294216,Rachel,,"Congress Heights, Bellevue, Washington Highlands",38.82462,-76.99695,Private room,40,28,1,2021-05-05,0.45,3,54
47236322,Charming Capitol Hill Private English Basement,3899061,Arianne,,"Capitol Hill, Lincoln Park",38.87892,-76.98749,Entire home/apt,101,2,17,2021-06-27,4.29,1,34
47236883,Monica,38294216,Rachel,,"Congress Heights, Bellevue, Washington Highlands",38.82582,-76.99588,Private room,44,28,0,,,3,338
47238160,Bright Studio Walk to Georgetown,381477215,Brian,,"Georgetown, Burleith/Hillandale",38.91538,-77.07349,Entire home/apt,82,2,0,,,1,0
47253265,Quiet apartment in gorgeous downtown Victorian,58580305,Amy,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9167,-77.01995,Entire home/apt,105,7,8,2021-05-01,2.00,1,5
47267524,"Inauguration Family Stay, 7 mins walk from Metro",16215612,Mykel,,"Brookland, Brentwood, Langdon",38.92881,-76.99114,Entire home/apt,650,4,0,,,1,89
47271360,Renovated 2 Story Traditional 2 BR Home Near Metro,33378245,Dion,,"Capitol View, Marshall Heights, Benning Heights",38.88807,-76.93386,Entire home/apt,169,5,9,2021-06-24,2.90,2,90
47273654,Beautiful townhome in NW DC,43650529,Anteneh,,"Takoma, Brightwood, Manor Park",38.9567,-77.01483,Entire home/apt,219,3,1,2021-06-30,1,1,191
47273655,Modern Global Deco Basement Suite- Quiet Deanwood,381732517,Shana,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89921,-76.92579,Private room,57,2,17,2021-06-28,4.64,1,70
47276607,Modern and Spacious Bed and Bath Near Union Market,55009,Mala,,"Union Station, Stanton Park, Kingman Park",38.90291,-76.99593,Private room,53,3,0,,,8,332
47286904,"One Bedroom +den, in the heart of Capitol Hill",42392692,Anna,,"Capitol Hill, Lincoln Park",38.88963,-76.99533,Entire home/apt,169,2,21,2021-06-20,3.39,1,83
